"t","CO2","H2","formic_acid","formaldehyde","methanol","CO","acetic_acid","H2O"
3.78917692204507e-05,2340,611,1503,555,587,15,0,1157
3.79207769267368e-05,2340,610,1502,556,587,15,0,1158
3.79210954710683e-05,2340,611,1503,555,587,15,0,1157
3.79617835819862e-05,2339,610,1504,555,587,15,0,1157
3.79819295183756e-05,2339,609,1503,556,587,15,0,1158
3.80575630382533e-05,2339,610,1504,555,587,15,0,1157
3.80928170083933e-05,2339,611,1505,554,587,15,0,1156
3.81052005309399e-05,2338,610,1506,554,587,15,0,1156
3.81161881830372e-05,2338,609,1505,555,587,15,0,1157
3.81864561381904e-05,2338,608,1505,554,588,15,0,1157
3.82046172519987e-05,2338,607,1504,555,588,15,0,1158
3.82586296147824e-05,2338,606,1504,554,589,15,0,1158
3.82631593472962e-05,2337,605,1505,554,589,15,0,1158
3.82689675099721e-05,2336,604,1506,554,589,15,0,1158
3.82846871435656e-05,2336,603,1506,553,590,15,0,1158
3.82884492832645e-05,2336,604,1507,552,590,15,0,1157
3.83041532689609e-05,2335,603,1508,552,590,15,0,1157
3.8316868569449e-05,2334,602,1509,552,590,15,0,1157
3.83197892414392e-05,2334,603,1510,551,590,15,0,1156
3.83573999276243e-05,2334,604,1511,550,590,15,0,1155
3.83578696229675e-05,2334,605,1512,549,590,15,0,1154
3.83711317657843e-05,2334,606,1513,548,590,15,0,1153
3.83784493510269e-05,2334,605,1513,547,591,15,0,1153
3.84371385674313e-05,2334,606,1514,546,591,15,0,1152
3.84577605431382e-05,2334,607,1515,545,591,15,0,1151
3.84626573572404e-05,2334,606,1515,544,592,15,0,1151
3.84823990077682e-05,2334,605,1514,545,592,15,0,1152
3.84855735317825e-05,2334,604,1513,546,592,15,0,1153
3.84996207740382e-05,2334,605,1514,545,592,15,0,1152
3.8512608873913e-05,2334,604,1513,546,592,15,0,1153
3.85181272044433e-05,2334,603,1512,547,592,15,0,1154
3.85243585851155e-05,2334,602,1512,546,593,15,0,1154
3.85394425142919e-05,2333,601,1513,546,593,15,0,1154
3.85995039020293e-05,2333,602,1514,545,593,15,0,1153
3.86300536407447e-05,2332,601,1515,545,593,15,0,1153
3.87533355679569e-05,2331,600,1516,545,593,15,0,1153
3.87586473553352e-05,2331,599,1515,546,593,15,0,1154
3.87620078552977e-05,2331,598,1514,547,593,15,0,1155
3.87638862567044e-05,2330,597,1515,547,593,15,0,1155
3.87756350732935e-05,2330,596,1515,546,594,15,0,1155
3.87759757267938e-05,2330,595,1515,545,595,15,0,1155
3.87937477852591e-05,2329,594,1516,545,595,15,0,1155
3.88622126131229e-05,2329,595,1517,544,595,15,0,1154
3.88923284383282e-05,2329,594,1516,545,595,15,0,1155
3.89186826793484e-05,2329,593,1516,544,596,15,0,1155
3.89319856525808e-05,2329,592,1516,543,597,15,0,1155
3.89578300781096e-05,2328,591,1517,543,597,15,0,1155
3.89685466863722e-05,2328,592,1518,542,597,15,0,1154
3.89717993539003e-05,2328,591,1517,543,597,15,0,1155
3.8977689510141e-05,2328,592,1518,542,597,15,0,1154
3.89811043677888e-05,2328,591,1517,543,597,15,0,1155
3.8984690595385e-05,2328,592,1518,542,597,15,0,1154
3.89891834521956e-05,2327,591,1519,542,597,15,0,1154
3.90021545311056e-05,2327,590,1518,543,597,15,0,1155
3.90339151717719e-05,2327,591,1519,542,597,15,0,1154
3.90769470450824e-05,2327,590,1518,543,597,15,0,1155
3.9098611859662e-05,2327,591,1519,542,597,15,0,1154
3.91228512464624e-05,2327,590,1518,543,597,15,0,1155
3.91344528122931e-05,2327,589,1517,544,597,15,0,1156
3.91706929251361e-05,2327,588,1516,545,597,15,0,1157
3.91735231528108e-05,2327,587,1515,546,597,15,0,1158
3.91994023703132e-05,2326,586,1516,546,597,15,0,1158
3.92072697718194e-05,2326,585,1515,547,597,15,0,1159
3.9223716472348e-05,2326,586,1516,546,597,15,0,1158
3.92747058406806e-05,2325,585,1517,546,597,15,0,1158
3.92786035342919e-05,2324,584,1518,546,597,15,0,1158
3.92933091516534e-05,2324,583,1518,545,598,15,0,1158
3.93223295595184e-05,2324,582,1518,544,599,15,0,1158
3.93283667936482e-05,2324,581,1517,545,599,15,0,1159
3.93439894513534e-05,2324,582,1518,544,599,15,0,1158
3.93904919206575e-05,2323,581,1519,544,599,15,0,1158
3.94008277912484e-05,2323,582,1520,543,599,15,0,1157
3.94607117229728e-05,2322,581,1521,543,599,15,0,1157
3.94666961843428e-05,2322,580,1520,544,599,15,0,1158
3.9480553829488e-05,2321,579,1521,544,599,15,0,1158
3.94854762482815e-05,2321,578,1520,545,599,15,0,1159
3.95057460128804e-05,2321,577,1520,544,600,15,0,1159
3.95426065761394e-05,2320,576,1521,544,600,15,0,1159
3.95480050233435e-05,2320,577,1522,543,600,15,0,1158
3.95656214934052e-05,2320,578,1523,542,600,15,0,1157
3.95936568743413e-05,2320,579,1524,541,600,15,0,1156
3.95951366293164e-05,2320,580,1525,540,600,15,0,1155
3.9606384671792e-05,2320,579,1525,539,601,15,0,1155
3.96284746292745e-05,2320,580,1526,538,601,15,0,1154
3.96570725945647e-05,2320,579,1525,539,601,15,0,1155
3.96591274742161e-05,2319,578,1526,539,601,15,0,1155
3.96638122088203e-05,2318,577,1527,539,601,15,0,1155
3.96814861309019e-05,2317,576,1528,539,601,15,0,1155
3.96984396438893e-05,2317,575,1527,540,601,15,0,1156
3.97058131545195e-05,2316,574,1528,540,601,15,0,1156
3.97310761147254e-05,2316,575,1529,539,601,15,0,1155
3.9743909035262e-05,2316,574,1528,540,601,15,0,1156
3.97680965104749e-05,2316,573,1527,541,601,15,0,1157
3.97844180086803e-05,2316,572,1526,542,601,15,0,1158
3.98017275142609e-05,2316,573,1527,541,601,15,0,1157
3.98333470543963e-05,2316,572,1526,542,601,15,0,1158
3.98641551212918e-05,2316,571,1526,541,602,15,0,1158
3.99014652998568e-05,2316,570,1526,540,603,15,0,1158
3.99054074133122e-05,2315,569,1527,540,603,15,0,1158
3.99270842473386e-05,2315,570,1528,539,603,15,0,1157
3.99295799865418e-05,2315,569,1527,540,603,15,0,1158
3.99586529950206e-05,2314,568,1528,540,603,15,0,1158
3.99727502335887e-05,2314,567,1527,541,603,15,0,1159
3.99914871300881e-05,2314,566,1526,542,603,15,0,1160
4.00148240059017e-05,2313,565,1527,542,603,15,0,1160
4.00380952974521e-05,2312,564,1528,542,603,15,0,1160
4.00786673295616e-05,2312,563,1527,543,603,15,0,1161
4.00859250357763e-05,2312,564,1528,542,603,15,0,1160
4.01150308653745e-05,2312,563,1528,541,604,15,0,1160
4.0125286262984e-05,2311,562,1529,541,604,15,0,1160
4.01293144887281e-05,2311,563,1530,540,604,15,0,1159
4.01570117034788e-05,2310,562,1531,540,604,15,0,1159
4.01978429581328e-05,2310,561,1531,539,605,15,0,1159
4.0210165121558e-05,2310,562,1532,538,605,15,0,1158
4.02185896012118e-05,2309,561,1533,538,605,15,0,1158
4.02579791726554e-05,2308,560,1534,538,605,15,0,1158
4.02663644560063e-05,2307,559,1535,538,605,15,0,1158
4.02887798425886e-05,2307,558,1535,537,606,15,0,1158
4.03004128156568e-05,2307,557,1534,538,606,15,0,1159
4.03212622904875e-05,2307,558,1535,537,606,15,0,1158
4.03647605489605e-05,2307,559,1536,536,606,15,0,1157
4.03961310185786e-05,2307,558,1535,537,606,15,0,1158
4.04262829203235e-05,2307,557,1534,538,606,15,0,1159
4.04821858387233e-05,2306,556,1535,538,606,15,0,1159
4.05284316148959e-05,2305,555,1536,538,606,15,0,1159
4.05436061455105e-05,2304,554,1537,538,606,15,0,1159
4.05533097466161e-05,2304,553,1536,539,606,15,0,1160
4.05686574253613e-05,2303,552,1537,539,606,15,0,1160
4.05989634774578e-05,2303,551,1536,540,606,15,0,1161
4.06799228860582e-05,2302,550,1537,540,606,15,0,1161
4.07167429070423e-05,2301,549,1538,540,606,15,0,1161
4.0760264344648e-05,2301,548,1537,541,606,15,0,1162
4.0772873869316e-05,2301,547,1536,542,606,15,0,1163
4.07859680482982e-05,2301,546,1535,543,606,15,0,1164
4.0790496863904e-05,2300,545,1536,543,606,15,0,1164
4.08015385939524e-05,2299,544,1537,543,606,15,0,1164
4.08074256428201e-05,2299,543,1537,542,607,15,0,1164
4.08365006095469e-05,2299,542,1536,543,607,15,0,1165
4.08555056504763e-05,2299,543,1537,542,607,15,0,1164
4.08841966344978e-05,2299,544,1538,541,607,15,0,1163
4.09704199226279e-05,2299,543,1538,540,608,15,0,1163
4.09766076990791e-05,2299,542,1538,539,609,15,0,1163
4.10019112574138e-05,2299,543,1539,538,609,15,0,1162
4.10022603577294e-05,2299,544,1540,537,609,15,0,1161
4.10126960410267e-05,2299,545,1541,536,609,15,0,1160
4.10387598517066e-05,2298,544,1542,536,609,15,0,1160
4.10504517607742e-05,2298,543,1541,537,609,15,0,1161
4.10707834087125e-05,2298,542,1540,538,609,15,0,1162
4.10946438275246e-05,2298,541,1539,539,609,15,0,1163
4.11015920622616e-05,2297,540,1540,539,609,15,0,1163
4.111872703541e-05,2297,541,1541,538,609,15,0,1162
4.11624977112347e-05,2297,542,1542,537,609,15,0,1161
4.1186821114025e-05,2297,541,1541,538,609,15,0,1162
4.11957530881973e-05,2297,540,1541,537,610,15,0,1162
4.12071244798911e-05,2297,541,1542,536,610,15,0,1161
4.12544768027076e-05,2297,542,1543,535,610,15,0,1160
4.12717240007047e-05,2297,543,1544,534,610,15,0,1159
4.13230850895919e-05,2296,542,1545,534,610,15,0,1159
4.13284658429175e-05,2295,541,1546,534,610,15,0,1159
4.13320392487145e-05,2295,540,1545,535,610,15,0,1160
4.1334156248606e-05,2295,539,1544,536,610,15,0,1161
4.13361395378417e-05,2294,538,1545,536,610,15,0,1161
4.13696307986641e-05,2294,537,1544,537,610,15,0,1162
4.13982364927907e-05,2293,536,1545,537,610,15,0,1162
4.14901809348167e-05,2293,535,1544,538,610,15,0,1163
4.15043376145817e-05,2292,534,1545,538,610,15,0,1163
4.1557320886645e-05,2292,533,1544,539,610,15,0,1164
4.1589295471668e-05,2292,532,1543,540,610,15,0,1165
4.16037689812236e-05,2291,531,1544,540,610,15,0,1165
4.16251114049887e-05,2290,530,1545,540,610,15,0,1165
4.16263396697912e-05,2290,531,1546,539,610,15,0,1164
4.16279384691157e-05,2290,530,1545,540,610,15,0,1165
4.16289581231431e-05,2290,531,1546,539,610,15,0,1164
4.16379051787246e-05,2289,530,1547,539,610,15,0,1164
4.16508570724774e-05,2289,531,1548,538,610,15,0,1163
4.16561992156825e-05,2289,532,1549,537,610,15,0,1162
4.16832327842457e-05,2289,531,1549,536,611,15,0,1162
4.17124016753954e-05,2288,530,1550,536,611,15,0,1162
4.17511764622576e-05,2288,529,1550,535,612,15,0,1162
4.17646388242519e-05,2288,528,1549,536,612,15,0,1163
4.17678204591809e-05,2288,527,1548,537,612,15,0,1164
4.17682267243427e-05,2288,526,1547,538,612,15,0,1165
4.17752017433102e-05,2287,525,1548,538,612,15,0,1165
4.18407745439467e-05,2287,526,1549,537,612,15,0,1164
4.18693526455815e-05,2287,525,1548,538,612,15,0,1165
4.18885987044259e-05,2287,524,1547,539,612,15,0,1166
4.18890809132948e-05,2286,523,1548,539,612,15,0,1166
4.19186116590401e-05,2286,522,1547,540,612,15,0,1167
4.19564752400391e-05,2286,521,1547,539,613,15,0,1167
4.1960890122272e-05,2285,520,1548,539,613,15,0,1167
4.20365617179623e-05,2285,521,1549,538,613,15,0,1166
4.20896904709666e-05,2284,520,1550,538,613,15,0,1166
4.20992296174341e-05,2284,519,1550,537,614,15,0,1166
4.21113989778837e-05,2283,518,1551,537,614,15,0,1166
4.21449500494608e-05,2283,519,1552,536,614,15,0,1165
4.21913100518105e-05,2283,518,1551,537,614,15,0,1166
4.22044074769752e-05,2282,517,1552,537,614,15,0,1166
4.22488652384322e-05,2281,516,1553,537,614,15,0,1166
4.22674470873004e-05,2281,517,1554,536,614,15,0,1165
4.22721375514998e-05,2281,516,1554,535,615,15,0,1165
4.23424889147284e-05,2280,515,1555,535,615,15,0,1165
4.23634013583107e-05,2280,516,1556,534,615,15,0,1164
4.23949111865856e-05,2280,515,1555,535,615,15,0,1165
4.2402568871273e-05,2280,514,1555,534,616,15,0,1165
4.24207953759405e-05,2279,513,1556,534,616,15,0,1165
4.24370744464633e-05,2278,512,1557,534,616,15,0,1165
4.24870998527296e-05,2278,513,1558,533,616,15,0,1164
4.24964494663513e-05,2278,514,1559,532,616,15,0,1163
4.25216328369338e-05,2278,513,1559,531,617,15,0,1163
4.25362952657593e-05,2278,512,1559,530,618,15,0,1163
4.25372305396582e-05,2278,513,1560,529,618,15,0,1162
4.25503883491333e-05,2278,512,1559,530,618,15,0,1163
4.25596610585938e-05,2278,511,1558,531,618,15,0,1164
4.2561449408975e-05,2278,510,1557,532,618,15,0,1165
4.26752250650074e-05,2278,509,1556,533,618,15,0,1166
4.27050895846913e-05,2277,508,1557,533,618,15,0,1166
4.27158993876293e-05,2277,507,1557,532,619,15,0,1166
4.27645304752255e-05,2277,508,1558,531,619,15,0,1165
4.28359276322262e-05,2276,507,1559,531,619,15,0,1165
4.28890570361166e-05,2276,506,1558,532,619,15,0,1166
4.29200981416313e-05,2276,505,1558,531,620,15,0,1166
4.29290499705871e-05,2276,504,1558,530,621,15,0,1166
4.29360134275965e-05,2275,503,1559,530,621,15,0,1166
4.29490247404314e-05,2275,502,1558,531,621,15,0,1167
4.29540941688798e-05,2275,503,1559,530,621,15,0,1166
4.29578981654046e-05,2275,502,1558,531,621,15,0,1167
4.30361695629694e-05,2275,501,1557,532,621,15,0,1168
4.30392273809901e-05,2275,500,1556,533,621,15,0,1169
4.30445239685439e-05,2275,501,1557,532,621,15,0,1168
4.31477175562314e-05,2274,500,1558,532,621,15,0,1168
4.31535994352098e-05,2273,499,1559,532,621,15,0,1168
4.31623140251608e-05,2272,498,1560,532,621,15,0,1168
4.31661846424525e-05,2272,497,1559,533,621,15,0,1169
4.31746743024298e-05,2272,496,1558,534,621,15,0,1170
4.31776914741157e-05,2271,495,1559,534,621,15,0,1170
4.31816280085481e-05,2270,494,1560,534,621,15,0,1170
4.31978069431861e-05,2270,493,1559,535,621,15,0,1171
4.32045884957177e-05,2270,492,1558,536,621,15,0,1172
4.32087540993432e-05,2270,491,1557,537,621,15,0,1173
4.32158224474657e-05,2270,490,1556,538,621,15,0,1174
4.32553757225918e-05,2270,489,1555,539,621,15,0,1175
4.32887446961168e-05,2270,490,1556,538,621,15,0,1174
4.33128348234979e-05,2270,491,1557,537,621,15,0,1173
4.33220976602887e-05,2270,490,1556,538,621,15,0,1174
4.34173366108295e-05,2269,489,1557,538,621,15,0,1174
4.34289648875286e-05,2269,488,1557,537,622,15,0,1174
4.34606690985402e-05,2269,489,1558,536,622,15,0,1173
4.34820589523945e-05,2269,488,1557,537,622,15,0,1174
4.34963669841943e-05,2269,487,1557,536,623,15,0,1174
4.36233084498092e-05,2269,488,1558,535,623,15,0,1173
4.36296961150564e-05,2269,487,1557,536,623,15,0,1174
4.36443667364095e-05,2268,486,1557,536,623,16,0,1175
4.36537598351195e-05,2268,487,1558,535,623,16,0,1174
4.36594057642752e-05,2268,488,1559,534,623,16,0,1173
4.36940649714234e-05,2267,487,1560,534,623,16,0,1173
4.37338979332515e-05,2267,488,1561,533,623,16,0,1172
4.37947298155016e-05,2266,487,1562,533,623,16,0,1172
4.38310960885487e-05,2266,486,1561,534,623,16,0,1173
4.38607546583757e-05,2266,485,1560,535,623,16,0,1174
4.38836091217387e-05,2266,484,1559,536,623,16,0,1175
4.39065304145085e-05,2265,483,1560,536,623,16,0,1175
4.39249517735587e-05,2265,484,1561,535,623,16,0,1174
4.39358587710827e-05,2265,485,1562,534,623,16,0,1173
4.39374459703105e-05,2264,484,1563,534,623,16,0,1173
4.39421779520798e-05,2264,483,1562,535,623,16,0,1174
4.3961091645673e-05,2264,482,1561,536,623,16,0,1175
4.4004903701602e-05,2264,481,1561,535,624,16,0,1175
4.40130195389684e-05,2264,482,1562,534,624,16,0,1174
4.40276717152001e-05,2264,481,1561,535,624,16,0,1175
4.40423593778216e-05,2264,480,1560,536,624,16,0,1176
4.40685730034694e-05,2263,479,1561,536,624,16,0,1176
4.40770548185352e-05,2262,478,1562,536,624,16,0,1176
4.40884012433117e-05,2261,477,1563,536,624,16,0,1176
4.41431509880241e-05,2261,478,1564,535,624,16,0,1175
4.41620196084931e-05,2261,477,1563,536,624,16,0,1176
4.41859923775727e-05,2261,478,1564,535,624,16,0,1175
4.41884338842213e-05,2261,477,1564,534,625,16,0,1175
4.42211711413732e-05,2261,476,1564,533,626,16,0,1175
4.42369120195695e-05,2261,475,1563,534,626,16,0,1176
4.42463916736275e-05,2261,476,1564,533,626,16,0,1175
4.42484168994207e-05,2261,475,1563,534,626,16,0,1176
4.42662464770666e-05,2260,474,1564,534,626,16,0,1176
4.42788403111539e-05,2259,473,1565,534,626,16,0,1176
4.43177542241628e-05,2259,474,1566,533,626,16,0,1175
4.44173609619952e-05,2258,473,1567,533,626,16,0,1175
4.44184563789365e-05,2258,472,1567,532,627,16,0,1175
4.44465394554839e-05,2257,471,1568,532,627,16,0,1175
4.45000640912783e-05,2257,472,1569,531,627,16,0,1174
4.45009310258051e-05,2257,471,1568,532,627,16,0,1175
4.45126661931625e-05,2257,472,1569,531,627,16,0,1174
4.45263311283286e-05,2257,471,1568,532,627,16,0,1175
4.45512514255917e-05,2256,470,1569,532,627,16,0,1175
4.45877287953117e-05,2255,469,1570,532,627,16,0,1175
4.46262512031442e-05,2255,470,1571,531,627,16,0,1174
4.46500258904796e-05,2255,469,1571,530,628,16,0,1174
4.4653046578948e-05,2255,468,1571,529,629,16,0,1174
4.46589820804276e-05,2254,467,1572,529,629,16,0,1174
4.46767889120823e-05,2253,466,1573,529,629,16,0,1174
4.47547780855768e-05,2253,467,1574,528,629,16,0,1173
4.47570935576521e-05,2253,468,1575,527,629,16,0,1172
4.48159399654619e-05,2252,467,1576,527,629,16,0,1172
4.48195466743876e-05,2252,468,1577,526,629,16,0,1171
4.48218458210016e-05,2251,467,1578,526,629,16,0,1171
4.48322853436337e-05,2250,466,1579,526,629,16,0,1171
4.48424948580949e-05,2249,465,1580,526,629,16,0,1171
4.48508301401433e-05,2249,466,1581,525,629,16,0,1170
4.48512577371749e-05,2249,465,1580,526,629,16,0,1171
4.48704538616776e-05,2249,464,1579,527,629,16,0,1172
4.49185175415776e-05,2248,463,1580,527,629,16,0,1172
4.49377465326919e-05,2248,464,1581,526,629,16,0,1171
4.49744873564417e-05,2248,463,1581,525,630,16,0,1171
4.49909177224348e-05,2248,462,1580,526,630,16,0,1172
4.5000184196139e-05,2248,461,1579,527,630,16,0,1173
4.50192480604599e-05,2248,460,1579,526,631,16,0,1173
4.50671377987286e-05,2248,461,1580,525,631,16,0,1172
4.50907635905329e-05,2248,460,1579,526,631,16,0,1173
4.51371412205778e-05,2247,459,1580,526,631,16,0,1173
4.51796309101352e-05,2247,458,1579,527,631,16,0,1174
4.51924076073561e-05,2247,459,1580,526,631,16,0,1173
4.52048108005422e-05,2247,458,1580,525,632,16,0,1173
4.52203867641681e-05,2247,457,1580,524,633,16,0,1173
4.5234276160207e-05,2247,456,1580,523,634,16,0,1173
4.52627646213065e-05,2247,457,1581,522,634,16,0,1172
4.52939233850458e-05,2246,456,1581,522,634,17,0,1173
4.53239635559574e-05,2245,455,1582,522,634,17,0,1173
4.53660009266461e-05,2245,454,1581,523,634,17,0,1174
4.53876392016233e-05,2245,453,1581,522,635,17,0,1174
4.54015563168715e-05,2245,454,1582,521,635,17,0,1173
4.54320939354016e-05,2245,453,1581,522,635,17,0,1174
4.54349108431128e-05,2245,454,1582,521,635,17,0,1173
4.54560127311424e-05,2245,453,1581,522,635,17,0,1174
4.54582902540468e-05,2245,454,1582,521,635,17,0,1173
4.54582993994797e-05,2245,453,1581,522,635,17,0,1174
4.54799083979596e-05,2245,452,1580,523,635,17,0,1175
4.55149096888962e-05,2245,451,1579,524,635,17,0,1176
4.55208828789642e-05,2245,452,1580,523,635,17,0,1175
4.55362775365626e-05,2244,451,1581,523,635,17,0,1175
4.55611505824671e-05,2243,450,1582,523,635,17,0,1175
4.55747939550168e-05,2243,449,1581,524,635,17,0,1176
4.55866659694219e-05,2243,450,1582,523,635,17,0,1175
4.55947318798596e-05,2243,449,1581,524,635,17,0,1176
4.56675589541611e-05,2243,448,1581,523,636,17,0,1176
4.56972397887524e-05,2242,447,1582,523,636,17,0,1176
4.5699404170692e-05,2242,446,1581,524,636,17,0,1177
4.57180746469427e-05,2241,445,1582,524,636,17,0,1177
4.57626202704124e-05,2241,446,1583,523,636,17,0,1176
4.57634688305976e-05,2241,445,1582,524,636,17,0,1177
4.57705428853279e-05,2240,444,1583,524,636,17,0,1177
4.57868200003401e-05,2240,443,1582,525,636,17,0,1178
4.58013075385012e-05,2240,442,1581,526,636,17,0,1179
4.58606652012931e-05,2240,443,1582,525,636,17,0,1178
4.5872793409773e-05,2240,444,1583,524,636,17,0,1177
4.58865088847851e-05,2240,443,1583,523,637,17,0,1177
4.58898704366863e-05,2240,442,1582,524,637,17,0,1178
4.59278224545914e-05,2240,441,1581,525,637,17,0,1179
4.59306538894914e-05,2239,440,1582,525,637,17,0,1179
4.59453457150878e-05,2239,441,1583,524,637,17,0,1178
4.59916956766356e-05,2239,442,1584,523,637,17,0,1177
4.6010566638335e-05,2239,443,1585,522,637,17,0,1176
4.60188668837107e-05,2239,444,1586,521,637,17,0,1175
4.60410575974575e-05,2239,443,1586,520,638,17,0,1175
4.60462736606618e-05,2239,442,1585,521,638,17,0,1176
4.60978952405242e-05,2238,441,1586,521,638,17,0,1176
4.61039223158475e-05,2238,440,1585,522,638,17,0,1177
4.61189033741457e-05,2237,439,1586,522,638,17,0,1177
4.61331946954453e-05,2237,438,1585,523,638,17,0,1178
4.61489231985972e-05,2237,437,1584,524,638,17,0,1179
4.61792115048995e-05,2237,436,1583,525,638,17,0,1180
4.6182466256524e-05,2236,435,1584,525,638,17,0,1180
4.63782191609582e-05,2236,434,1583,526,638,17,0,1181
4.64119614419596e-05,2236,433,1582,527,638,17,0,1182
4.64325055265536e-05,2236,434,1583,526,638,17,0,1181
4.64550492924015e-05,2236,433,1582,527,638,17,0,1182
4.64877926567483e-05,2236,432,1581,528,638,17,0,1183
4.64954553940031e-05,2235,431,1582,528,638,17,0,1183
4.64971182381618e-05,2234,430,1583,528,638,17,0,1183
4.65181341171572e-05,2234,431,1584,527,638,17,0,1182
4.65262630763285e-05,2233,430,1585,527,638,17,0,1182
4.65439862416748e-05,2232,429,1586,527,638,17,0,1182
4.65833469912872e-05,2232,428,1585,528,638,17,0,1183
4.65878823726839e-05,2232,427,1584,529,638,17,0,1184
4.66310550609954e-05,2232,426,1584,528,639,17,0,1184
4.66406143406356e-05,2231,425,1585,528,639,17,0,1184
4.67001608274296e-05,2231,426,1586,527,639,17,0,1183
4.67058627905018e-05,2230,425,1587,527,639,17,0,1183
4.67279530624207e-05,2230,424,1586,528,639,17,0,1184
4.67370198209707e-05,2230,423,1585,529,639,17,0,1185
4.67431074344033e-05,2230,422,1584,530,639,17,0,1186
4.67438991296727e-05,2229,421,1585,530,639,17,0,1186
4.67704453323222e-05,2229,420,1585,529,640,17,0,1186
4.67816954212035e-05,2229,421,1586,528,640,17,0,1185
4.68081069245448e-05,2229,420,1585,529,640,17,0,1186
4.68240374910495e-05,2228,419,1586,529,640,17,0,1186
4.68540947570824e-05,2228,420,1587,528,640,17,0,1185
4.68607877384696e-05,2227,419,1588,528,640,17,0,1185
4.6863457424376e-05,2227,420,1589,527,640,17,0,1184
4.6897945640297e-05,2227,421,1590,526,640,17,0,1183
4.69111817043e-05,2227,420,1589,527,640,17,0,1184
4.69383004199536e-05,2227,419,1588,528,640,17,0,1185
4.70023196918234e-05,2227,418,1587,529,640,17,0,1186
4.70488016943802e-05,2227,419,1588,528,640,17,0,1185
4.70821407692219e-05,2227,418,1588,527,641,17,0,1185
4.70991544996921e-05,2226,417,1589,527,641,17,0,1185
4.71314401677943e-05,2226,418,1590,526,641,17,0,1184
4.7151026432261e-05,2226,417,1590,525,642,17,0,1184
4.72018686475003e-05,2225,416,1591,525,642,17,0,1184
4.72062269136599e-05,2225,415,1590,526,642,17,0,1185
4.72293912072416e-05,2225,416,1591,525,642,17,0,1184
4.72936738071638e-05,2224,415,1592,525,642,17,0,1184
4.73368629576534e-05,2224,414,1591,526,642,17,0,1185
4.7374430104944e-05,2224,415,1592,525,642,17,0,1184
4.7382811424669e-05,2224,414,1591,526,642,17,0,1185
4.73887983164308e-05,2223,413,1592,526,642,17,0,1185
4.7423998402587e-05,2222,412,1593,526,642,17,0,1185
4.74475578084872e-05,2221,411,1594,526,642,17,0,1185
4.74484834817698e-05,2221,410,1593,527,642,17,0,1186
4.75837527811319e-05,2221,411,1594,526,642,17,0,1185
4.76073200188611e-05,2221,410,1593,527,642,17,0,1186
4.76079915501742e-05,2221,409,1593,526,643,17,0,1186
4.76265325145584e-05,2221,408,1592,527,643,17,0,1187
4.76310926074182e-05,2220,407,1593,527,643,17,0,1187
4.76426466175712e-05,2219,406,1594,527,643,17,0,1187
4.77442692335213e-05,2219,407,1595,526,643,17,0,1186
4.7755639023244e-05,2218,406,1596,526,643,17,0,1186
4.77722016394963e-05,2218,405,1595,527,643,17,0,1187
4.77742324347298e-05,2218,404,1594,528,643,17,0,1188
4.7790654832577e-05,2217,403,1595,528,643,17,0,1188
4.78038371580967e-05,2216,402,1596,528,643,17,0,1188
4.78281104106127e-05,2215,401,1597,528,643,17,0,1188
4.78377423915531e-05,2215,402,1598,527,643,17,0,1187
4.78662031069308e-05,2215,401,1597,528,643,17,0,1188
4.78762740740122e-05,2215,402,1598,527,643,17,0,1187
4.78871944672141e-05,2215,403,1599,526,643,17,0,1186
4.78943791918035e-05,2215,404,1600,525,643,17,0,1185
4.79054318889416e-05,2215,403,1599,526,643,17,0,1186
4.79233088597026e-05,2214,402,1600,526,643,17,0,1186
4.79451812864088e-05,2214,401,1599,527,643,17,0,1187
4.79585754188461e-05,2214,400,1599,526,644,17,0,1187
4.79777612790013e-05,2214,399,1598,527,644,17,0,1188
4.79828260182093e-05,2213,398,1599,527,644,17,0,1188
4.80123993479635e-05,2212,397,1600,527,644,17,0,1188
4.80397989336534e-05,2211,396,1601,527,644,17,0,1188
4.80756825698297e-05,2210,395,1602,527,644,17,0,1188
4.81329682662521e-05,2210,396,1603,526,644,17,0,1187
4.81332714819105e-05,2210,395,1602,527,644,17,0,1188
4.8152219538254e-05,2209,394,1603,527,644,17,0,1188
4.81971458967262e-05,2209,393,1602,528,644,17,0,1189
4.82168008547809e-05,2209,392,1601,529,644,17,0,1190
4.82248933221093e-05,2209,393,1602,528,644,17,0,1189
4.82286181908751e-05,2209,394,1603,527,644,17,0,1188
4.83162525070027e-05,2209,393,1602,528,644,17,0,1189
4.83453716633515e-05,2209,394,1603,527,644,17,0,1188
4.83972572607177e-05,2209,393,1603,526,645,17,0,1188
4.84262151176616e-05,2209,394,1604,525,645,17,0,1187
4.84542551404405e-05,2209,393,1604,524,646,17,0,1187
4.8454421157426e-05,2208,392,1605,524,646,17,0,1187
4.84712661056355e-05,2208,391,1605,523,647,17,0,1187
4.84767980099748e-05,2208,392,1606,522,647,17,0,1186
4.84781843112225e-05,2208,393,1607,521,647,17,0,1185
4.86946847981031e-05,2207,392,1608,521,647,17,0,1185
4.87326920364406e-05,2206,391,1609,521,647,17,0,1185
4.875078312873e-05,2206,390,1608,522,647,17,0,1186
4.87629410950971e-05,2206,389,1608,521,648,17,0,1186
4.87657416021807e-05,2205,388,1609,521,648,17,0,1186
4.8787731762654e-05,2204,387,1610,521,648,17,0,1186
